Restaurant Name,Rating,Reviews,Cuisine,Address,City,Restaurant URL,Image URL
Rajdhani,4.1,10.0,"Gujarati, North Indian, Rajasthani","2nd Floor, Orion Mall, Brigade Gateway, Dr. Rajkumar Road, Near Yeshwantpur, Malleshwaram, Bangalore",Bangalore,/bangalore/rajdhani-malleshwaram-bangalore/info,https://b.zmtcdn.com/data/pictures/0/53160/46f88e268984bc101e6ad255dc5db2fc_featured_v2.jpg
Kyba- Sushi Dim Sums & More,4.4,2982.0,"Chinese, Thai, Sushi","2655, Byatarayanapura, 17th Main Road, Near Kodigenahalli Gate, Sahakara Nagar, Bangalore",Bangalore,/bangalore/kyba-sushi-dim-sums-more-sahakara-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/8/20581778/794536370a7eb577a0b48fe65527a39f_featured_v2.jpg
Radio Bar,4.5,676.0,"Bar Food, North Indian, Seafood","Kiosk 24, South Gate, 31 RMZ Ecoworld Road, Near Adarsh Palm Retreat, Near The Bay, Adarsh Palm Retreat, Bellandur, Bangalore",Bangalore,/bangalore/radio-bar-bellandur-bangalore/info,https://b.zmtcdn.com/data/pictures/2/21120792/db31d31c5eb87c90ff33b8516ebd950f_featured_v2.jpg
Lotus Pavilion - ITC Gardenia,4.0,514.0,"Continental, North Indian, Beverages","1, Ashok Nagar, Residency Road, Bangalore",Bangalore,/bangalore/lotus-pavilion-itc-gardenia-residency-road-bangalore/info,https://b.zmtcdn.com/data/pictures/3/50623/808c968750234a35346ea2b39c744799_featured_v2.jpg
Conçu,4.6,3138.0,"Cafe, Fast Food","1089, 2nd Stage, 12th Main Road, Indiranagar, Bangalore",Bangalore,/bangalore/conçu-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/2/20765942/daf546de403c46b46959c871b040d85a_o2_featured_v2.jpg
Le Rock,4.1,1991.0,"Continental, Chinese, Fast Food","3, Rest House Road, Near Brigade Road, Bangalore",Bangalore,/bangalore/le-rock-brigade-road-bangalore/info,https://b.zmtcdn.com/data/pictures/5/51655/e0a9d7213ac4afd04d3ffec396188a99_featured_v2.jpg
Gabru Di Chaap,3.8,454.0,"North Indian, Momos, Fast Food","154, Sector-6, 9th Main Road, HSR, Bangalore",Bangalore,/bangalore/gabru-di-chaap-hsr-bangalore/info,https://b.zmtcdn.com/data/pictures/0/21304110/43755b4ce53b1ceccbb5b89fadd06a0d_featured_v2.jpg
Masara,4.5,112.0,"North Indian, Chinese, South Indian","Banaswadi, 1st block, Kalyan Nagar, Bangalore",Bangalore,/bangalore/masara-kalyan-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/9/22487999/1f9ed357917613f2fdeb321f53f3caa5_featured_v2.jpg
Chai Point,4.0,5519.0,Tea,"House 496, Salarpuria, Binnamangala 1st Stage Extension, Indiranagar, Bangalore",Bangalore,/bangalore/chai-point-5-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/1/19680541/f2c19af368c7deedd9fb377ff93622dd_featured_v2.jpg
Ala Dakshinapuramlo,4.2,648.0,"South Indian, Biryani, Desserts","Unit F126N127/FF 126/A, 1st Floor, Nexus Mall, Varthur Main Road, Whitefield, Bangalore",Bangalore,/bangalore/ala-dakshinapuramlo-varthur-main-road-whitefield-bangalore/info,https://b.zmtcdn.com/data/pictures/4/22476744/ee277812e4b5fa697f6dca629d2e704c_o2_featured_v2.jpg
Saporeii - Bar House Kitchen,4.2,51.0,"Pizza, North Indian, Grilled Chicken","56, Raj Villa, 5th Cross, 60 Feet Road, 6th Block, Koramangala 5th Block, Bangalore",Bangalore,/bangalore/saporeii-bar-house-kitchen-koramangala-5th-block-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Melange- Radisson Blu Outer Ring Road,4.3,3156.0,"North Indian, South Indian, Continental","90/4, Munnekollaly, Outer Ring Road, Radisson Blu Hotel, Marathahalli, Bangalore",Bangalore,/bangalore/melange-radisson-blu-outer-ring-road-marathahalli-bangalore/info,https://b.zmtcdn.com/data/pictures/chains/3/52373/795cdf2b4050651820e3f14efce46921_featured_v2.jpg
1522 - The Pub,4.2,5756.0,"Bar Food, North Indian, Chinese","613, 15th Cross, 6th Phase, 100 Feet Road, Opposite Sindhoor Convention Center, JP Nagar, Bangalore",Bangalore,/bangalore/1522-the-pub-jp-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/5/19224365/7677ea7dcf3d3c4373f0ac5655fb1b6f_featured_v2.jpg
Brunch Project,4.1,295.0,"Continental, Sandwich, Fast Food","439, Koramangala 4th Block, Bangalore",Bangalore,/bangalore/brunch-project-1-koramangala-4th-block-bangalore/info,https://b.zmtcdn.com/data/pictures/1/21422071/2ccb0a69b4807d6e6b0f35055b691527_featured_v2.jpg
The Big Baadshaah,4.0,4281.0,"Chinese, Continental, Asian","88, Second Floor, Outer Ring Road, Near More Supermarket, Marathahalli, Bangalore",Bangalore,/bangalore/the-big-baadshaah-marathahalli-bangalore/info,https://b.zmtcdn.com/data/pictures/4/20305574/05bb2e1df2341ee0e8135d63a2f63094_o2_featured_v2.jpg
Altitude Kitchen & Bar,4.1,2238.0,"Chinese, Salad, Sandwich","Floor 4th and 5th Floor, Building / Flat 5, Siddaiah Puranik Road, Basaveshwara Nagar, Bangalore",Bangalore,/bangalore/altitude-kitchen-bar-basaveshwara-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/1/19925361/e2c62d440e00f6314151990f0e97ea4a_featured_v2.jpg
Rarus,4.1,139.0,"North Indian, Chinese, Fast Food","63/2, 3rd Block, 8th Main, Jayanagar, Bangalore",Bangalore,/bangalore/rarus-jayanagar-bangalore/info,https://b.zmtcdn.com/data/pictures/7/22406197/0ef5433f0aa8be25950207a7352171ad_o2_featured_v2.jpg
The Kabab Studio - Goldfinch Hotel,4.1,1836.0,"North Indian, Chinese, Continental","32/3, Crescent Rd, Inside Goldfinch Hotel, Off Race Course Road, High Grounds, Gandhi Nagar, Near Shivananda Circle, Seshadripuram, Bangalore",Bangalore,/bangalore/the-kabab-studio-goldfinch-hotel-seshadripuram-bangalore/info,https://b.zmtcdn.com/data/pictures/chains/8/18246498/a1ca4048b9ec84ec6ce42b1f68bd7a06_featured_v2.jpg
Curry Story,3.7,549.0,"Bengali, North Indian, Desserts","185/A, 23rd Main, Sector 23rd, 22nd Cross Road, HSR, Bangalore",Bangalore,/bangalore/curry-story-hsr-bangalore/info,https://b.zmtcdn.com/data/pictures/0/21723870/f6d804f63bccafffeecc70c733333c05_featured_v2.jpg
Nandhini Deluxe,4.2,3026.0,"North Indian, Biryani, Andhra","39, Kottigepalya Ward 73, Nagarabhavi Ii Stage, Nagarbhavi, Bangalore",Bangalore,/bangalore/nandhini-deluxe-nagarbhavi-bangalore/info,https://b.zmtcdn.com/data/pictures/chains/4/50714/eeb93fd7b9af32b186b82db924a1bb9a_featured_v2.jpg
Monkey Bar,4.0,379.0,"Burger, Mexican","1, Shanthinagara, The Museum Road, Church Street, Bangalore",Bangalore,/bangalore/monkey-bar-church-street-bangalore/info,https://b.zmtcdn.com/data/pictures/0/20883160/e9ae983f14e47adcbda770bf4b3a27ce_featured_v2.jpg
Maravanthe,4.4,10.0,"North Indian, Seafood, Mangalorean","322/1, 1st Floor, CMH Road, Opposite Metro Pillar 17, Indiranagar, Bangalore",Bangalore,/bangalore/maravanthe-indiranagar/info,https://b.zmtcdn.com/data/pictures/9/18571539/206f55eaa34d8a6d47c1b20dd1e11ff9_featured_v2.jpg
Oz by Kebapci,4.2,2225.0,"Turkish, Mediterranean, Kebab","UNIT NO.SF-201A, 2D FLOOR, CONCORDE BLOCK, UB CITY, VITTAL MALLAYA ROAD, ASHOK NAGAR- BANGALORE, SHIVAJINAGARA, B.B.M.P EAST, KARNATAKA 560001, Karnataka",Bangalore,/bangalore/oz-by-kebapci-lavelle-road-bangalore/info,https://b.zmtcdn.com/data/pictures/5/20399275/f0e2836a73503d996ebecbf65cfad301_featured_v2.jpg
Beanlore,4.2,645.0,"Cafe, Coffee, Tea","503, CMH Road, Indiranagar, Bangalore",Bangalore,/bangalore/beanlore-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/4/22179114/3d02e623fd4aa369d3b198e8a2161e2d_o2_featured_v2.jpg
Cosmo Dhaba,4.1,1565.0,"Biryani, Chinese, Indo-Chinese","2633, 2nd Floor, 27th Main, 13th Cross, HSR, Bangalore",Bangalore,/bangalore/cosmo-dhaba-hsr-bangalore/info,https://b.zmtcdn.com/data/pictures/4/20648544/2ca0865c8693d89ab6d4d800a8a38698_featured_v2.jpg
Dyu Art Cafe,4.4,6002.0,"Cafe, Continental, Burger","23, KHB Colony, Koramangala 8th Block, Bangalore",Bangalore,/bangalore/dyu-art-cafe-koramangala-8th-block-bangalore/info,https://b.zmtcdn.com/data/pictures/2/56542/47bcab78a450dba99723b9a82e3a854b_featured_v2.jpg
Eywa,4.4,182.0,"Continental, Fast Food, Bakery","101, 3786, 2nd Stage, 13th Cross Road, Banashankari, Bangalore",Bangalore,/bangalore/eywa-banashankari-bangalore/info,https://b.zmtcdn.com/data/pictures/5/21930685/fdb34e156671d9c14372968fe2c073b7_o2_featured_v2.jpg
Merigo,4.234118852459017,1991.6997950819673,"North Indian, Beverages, Continental","Hotel Building 2, Hilton Garden Inn Embassy TechVillage, 2nd Floor, Outer Ring Road, Block 8, Kadubeesanahalli, Bangalore",Bangalore,/bangalore/merigo-kadubeesanahalli-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
1947,4.1,2615.0,"North Indian, Chinese, Salad","3, 2nd Floor, RKN Towers, 4th Main Road, KR Puram, Bangalore",Bangalore,/bangalore/1947-kr-puram-bangalore/info,https://b.zmtcdn.com/data/pictures/7/21028047/f5d82d63c9011addcf1ab709bc89b490_featured_v2.jpg
The Aviary - Jw Marriott Prestige Golfshire Resort And Spa,4.3,218.0,"South Indian, North Indian","JW Marriott Bengaluru Prestige Golfshire Resort & Spa, Nandi Hills Road, Karahalli Post, Kundana Hobli, Devanahalli, Bangalore",Bangalore,/bangalore/the-aviary-jw-marriott-prestige-golfshire-resort-and-spa-devanahalli/info,https://b.zmtcdn.com/data/pictures/1/20204641/0d201e679bdbbce5f7919da413080564_featured_v2.jpg
Jaga,4.1,322.0,"South Indian, North Indian, Chinese","699/D, 11th Block, 2nd Stage, 6th Main Road, Nagarbhavi, Bangalore",Bangalore,/bangalore/jaga-nagarbhavi-bangalore/info,https://b.zmtcdn.com/data/pictures/0/22584510/44c2a91e0e9e3b35b3bbda9e1dae4bb5_o2_featured_v2.jpg
Feast - Sheraton Grand Bengaluru Whitefield Hotel & Convention Centre,4.2,1842.0,"Continental, South Indian, North Indian","Sheraton Grand Bengaluru Whitefield Hotel & Convention Center, Prestige Shantiniketan, Whitefield, Bangalore",Bangalore,/bangalore/feast-sheraton-grand-bengaluru-whitefield-hotel-convention-centre-whitefield-bangalore/info,https://b.zmtcdn.com/data/pictures/4/18661094/fa0ec0e329e74712f5ee4da14e961306_featured_v2.jpg
Story of Kolkata,4.4,387.0,"North Indian, Chinese, South Indian","1st Floor, 134 MIG, KHB colony, Koramangala 5th Block, Bangalore",Bangalore,/bangalore/story-of-kolkata-koramangala-5th-block-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Watson's,3.9,2529.0,"North Indian, Continental, Italian","777/I, 2nd Floor, 100 Feet Road, HAL 2nd Stage, Doopanahalli, Indiranagar, Bangalore",Bangalore,/bangalore/watsons-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/chains/9/58819/4175f96cf616ad965bb8c54add7f5438_featured_v2.jpg
Bistro Claytopia,4.2,4894.0,"Cafe, American, Italian","11, 80 Feet Road, Near SBI, Koramangala 1st Block, Bangalore",Bangalore,/bangalore/bistro-claytopia-koramangala-1st-block/info,https://b.zmtcdn.com/data/pictures/chains/6/51396/0c8bc76200c42cf0ea6b9f6822fd1d97_featured_v2.jpg
Plente,4.4,214.0,"Beverages, Salad, Continental","34, CV Raman Hospital Road, Hal, Stage 3, Indiranagar, Bangalore",Bangalore,/bangalore/plente-indiranagar-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Beyondburg Inc,4.2,374.0,"Burger, American, Fast Food","267, Ground Floor, 1st Main, 2nd Stage, Indiranagar, Bangalore, Karnataka",Bangalore,/bangalore/beyondburg-inc-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/3/22522973/66fd4b79167b7ae1ebce1b750f80e46b_featured_v2.jpg
Hunan Square,4.4,1805.0,"Chinese, Thai, Rolls","155, Legacy Building, Neeladhri Park, Electronic City, Bangalore",Bangalore,/bangalore/hunan-square-1-electronic-city-bangalore/info,https://b.zmtcdn.com/data/pictures/chains/6/20376216/85a39e6ccc618eb7dacb2d43e0b4a558_featured_v2.jpg
Desi Quotient,4.234118852459017,1991.6997950819673,"Italian, Gujarati, Finger Food","Hotel Building 2, Block 8, Hilton Garden Inn Embassy TechVillage, Ground Floor, Marathahalli–Sarjapur Outer Ring Road, Devarabisanahalli, Kadubeesanahalli, Bangalore",Bangalore,/bangalore/desi-quotient-kadubeesanahalli-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
The Clink,4.2,78.0,"Italian, Beverages, Mughlai","47/1, Sri Krishna Arcade, Sarakki Layout, 3rd Phase, 9th Cross, 1st Main Road, JP Nagar, Bangalore",Bangalore,/bangalore/the-clink-jp-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/0/22693820/e890b288396fe5a89b79163b1a0f483b_o2_featured_v2.jpg
Solbrew,4.234118852459017,1991.6997950819673,"Coffee, Beverages","2nd Main Road, 1st Stage, Binnamangala, Indiranagar, Bangalore",Bangalore,/bangalore/solbrew-indiranagar-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
TFG,4.1,56.0,"Desserts, Cafe, Bakery","Palm Meadows, Miraya Rose, Siddapura, Brookefield, Bangalore",Bangalore,/bangalore/tfg-1-brookefield-bangalore/info,https://b.zmtcdn.com/data/pictures/6/22734816/56a01b5c00e05616914f4a80fc087f1b_o2_featured_v2.jpg
Picante,4.234118852459017,1991.6997950819673,"Mexican, Italian, Beverages","29/1, circle, Nagappa St, 4th Block, Nehru Nagar, Seshadripuram, Bangalore",Bangalore,/bangalore/picante-seshadripuram-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Rosewood International Hotel - Bar & Restaurant,4.2,130.0,"North Indian, Chinese, Oriental","19/1, New Timberyard Layout, Near Satellite Bus Stop, Telecom Colony, Mysore Road, Banashankari, Bangalore",Bangalore,/bangalore/rosewood-international-hotel-bar-restaurant-banashankari-bangalore/info,https://b.zmtcdn.com/data/pictures/6/18373386/6cdaea86cad9b53d9ffd3ffd276718e2_featured_v2.jpg
Chalo Punjab,4.1,112.0,"North Indian, Seafood, Mughlai","23/24/25, 4th Floor, Outer Ring Road, Bellandur, Bangalore",Bangalore,/bangalore/chalo-punjab-bellandur-bangalore/info,https://b.zmtcdn.com/data/pictures/6/22551216/0ae34e34bb37c2b05268a41a284ce967_o2_featured_v2.jpg
Enne,3.9,1805.0,"South Indian, Andhra, Seafood","30, 3rd Floor, Sampige Road, Malleshwaram, Bangalore",Bangalore,/bangalore/enne-malleshwaram-bangalore/info,https://b.zmtcdn.com/data/pictures/1/20717421/f855bcc28808c98ac53778f7a3076911_featured_v2.jpg
Dhaba Stories,4.2,1080.0,North Indian,"121/2, First Floor, Fiaecs Layout C Block, Aecs Layout, Brookefield, Bangalore",Bangalore,/bangalore/dhaba-stories-brookefield-bangalore/info,https://b.zmtcdn.com/data/pictures/3/21707773/33e7d799c389e5e087b75d259757bba9_o2_featured_v2.jpg
Panacea Lounge And Cocktail Bar,4.1,75.0,"Indian, Chinese, Pizza","35, 2nd Floor, Marathahalli - Sarjapur Outer Ring Road, Opposite Oracle and JP Morgan, Kadubeesanahalli, Bangalore",Bangalore,/bangalore/panacea-lounge-and-cocktail-bar-kadubeesanahalli-bangalore/info,https://b.zmtcdn.com/data/pictures/3/22550703/c7cff1d1-4692-48f4-baff-eee30bf4a7f3_o2_featured_v2.png
INDIAN HAVELI,3.5,219.0,North Indian,"77/19, Varthur Main Road, Whitefield, Bangalore",Bangalore,/bangalore/indian-haveli-varthur-main-road-whitefield-bangalore/info,https://b.zmtcdn.com/data/pictures/5/21208315/a923d6463d5bf930760c5e9948cb3615_featured_v2.jpg
Mūru Mūru,4.5,1993.0,"Cafe, Coffee, North Indian","33, BBMP 82-1-33, Binnamangala Layout, Indiranagar, Bangalore",Bangalore,/bangalore/m-ru-m-ru-1-indiranagar-bangalore/info,https://b.zmtcdn.com/data/pictures/6/21248226/bc01fbd2de3cfff239a867201abb7ec0_featured_v2.jpg
Todz Pub,4.234118852459017,1991.6997950819673,"North Indian, North Eastern, Chinese","125, 3rd Floor, Shri Rama Arcade, Visthar, Bagalur Main Road, Hennur, Bangalore",Bangalore,/bangalore/todz-pub-hennur-bangalore/info,https://b.zmtcdn.com/data/pictures/3/22834483/896c0387a90eb561af3c39309d07bbf0_o2_featured_v2.jpg
AB's - Absolute Barbecues,4.0,6798.0,"North Indian, BBQ, Biryani","3rd Floor, 106 SY 1, Phase I, Doddathoguru, Electronic City, Bangalore",Bangalore,/bangalore/abs-absolute-barbecues-electronic-city-bangalore/info,https://b.zmtcdn.com/data/pictures/chains/8/56618/6a6a4973150286cbe92235f366c97853_featured_v2.jpg
Brine,4.2,212.0,European,"872-B, Ground Floor, HAL 2nd Stage, 80 Feet Road, Indiranagar, Bangalore",Bangalore,/bangalore/brine-indiranagar-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Shelby Rooftop Taproom & Kitchen,4.0,2354.0,"Asian, North Indian","Site 626, Municipal Katha 324, 2nd Stage, Vinayaka Badavane, 100 ft Road, Nagarbhavi, Bangalore",Bangalore,/bangalore/shelby-rooftop-taproom-kitchen-nagarbhavi-bangalore/info,https://b.zmtcdn.com/data/pictures/7/20985507/da9f7c6642d884e89b2433818ad76928_o2_featured_v2.jpg
The Terminus - The Oterra,4.3,250.0,"Finger Food, Continental, Beverages","The Oterra Hotel, 43, Hewlett Packard Avenue, Electronic City Phase I, Electronic City, Bangalore",Bangalore,/the-terminus/info,https://b.zmtcdn.com/data/pictures/4/53914/503afb3b0e074c4ef43d97627f642316_featured_v2.jpg
ROOTS & RISE,4.5,264.0,"North Indian, Chinese, Fast Food","Ground Floor, 82/2A, Gantiganahalli, Yelahanka, Bangalore",Bangalore,/bangalore/roots-rise-yelahanka-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Empire Restaurant - Since 1966,4.2,45.0,"North Indian, Biryani, Kebab","232, 6th Cross, Subedar Chatham Road, Gandhi Nagar, Majestic, Bangalore",Bangalore,/bangalore/empire-restaurant-since-1966-majestic-bangalore/info,https://b.zmtcdn.com/data/pictures/9/59009/080e3b891faedb1b000b526778631884_featured_v2.jpg
Casa Fresco,4.2,2778.0,"American, Italian, Pasta","73, Sector 1, 27th Main Road, HSR, Bangalore",Bangalore,/bangalore/casa-fresco-1-hsr-bangalore/info,https://b.zmtcdn.com/data/pictures/4/20136624/d963374999d3e6e5e47c0d0e1c5dced4_featured_v2.jpg
The Green Pearl,3.4,503.0,"Chinese, Indian, Continental","Survey 140/141, Near LG City, Anekal, Bangalore",Bangalore,/bangalore/the-green-pearl-anekal-bangalore/info,https://b.zmtcdn.com/data/pictures/4/22549464/b484602883d1f2735cbb8b8df0070cd6_featured_v2.jpg
Aarna - Modern Day Dining & Cafe,4.5,37.0,"Cafe, Coffee, North Indian","54, PWD Quarters, 54, 1st Sector, Haralur Main Road, Near Sarjapur Road, Bangalore",Bangalore,/bangalore/aarna-modern-day-dining-cafe-sarjapur-road-bangalore/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Sorse,4.2,18.0,"Bengali, Seafood, Desserts","205/A, SH 35, Third Floor, Arcadia Grace, Sathya Sai Layout, ITPL Main Road, Whitefield, Bangalore",Bangalore,/sorse/info,https://b.zmtcdn.com/data/pictures/chains/6/60406/5ffeb12f7806d5689bb990d79272f577_featured_v2.jpg
Coffee Brewery,3.7,65.0,"Cafe, Fast Food, Bakery","The Coffee Brewery - My Chai Stories, No. 3974, 4th phase VBHCS Girinagar , Banashankri 3rd stage , Basavanagudi, B.B.M.P South, Karnataka-560085, Karnataka",Bangalore,/bangalore/coffee-brewery-banashankari-bangalore/info,https://b.zmtcdn.com/data/pictures/7/21997137/c68fbe98febfc31b01556fffb48bd23c_featured_v2.jpg
Talli Terrace,4.2,1697.0,"North Indian, Chinese, Fast Food","29, Church St, Shanthala Nagar, Ashok Nagar, Church Street, Bangalore",Bangalore,/bangalore/talli-terrace-church-street-bangalore/info,https://b.zmtcdn.com/data/pictures/3/20425523/2a85126421d224f8fb3e3f6de70153dc_featured_v2.jpg
KA 01- Ibis Hotel,4.2,2287.0,"Finger Food, North Indian, Kebab","Plot 30, Sampangi Nagar, Raja Ram Mohan Roy Road, Near Lavelle Road, Bangalore",Bangalore,/bangalore/ka-01-ibis-hotel-lavelle-road-bangalore/info,https://b.zmtcdn.com/data/pictures/6/19065156/1392ea94aeb42bdf82e423be66518be6_o2_featured_v2.jpg
Shiv Sagar Signature,4.1,4838.0,"Street Food, Fast Food, Continental","45/1-1, 17th Main, 2nd Phase, JP Nagar, Bangalore",Bangalore,/bangalore/shiv-sagar-signature-jp-nagar-bangalore/info,https://b.zmtcdn.com/data/pictures/1/19271721/d9a918ba302a1969651d1502e6d798a2_o2_featured_v2.jpg
UTK - United Telugu Kitchens,3.8,1445.0,"Andhra, Chinese, South Indian","Unit Nos, 3F-303 -3F -306, Third Floor Forum falcon City No 31 Kanakapura Road, Bangalore",Bangalore,/bangalore/utk-united-telugu-kitchens-1-kanakapura-road-bangalore/info,https://b.zmtcdn.com/data/pictures/0/21097440/7b59dd00c903fe6a2586097ae54a052d_featured_v2.jpg
Phobidden Fruit,4.5,5725.0,"Vietnamese, Asian, Desserts","965, 12th Main, HAL 2nd Stage, Off 100 Feet Road, Indiranagar, Bangalore",Bangalore,/bangalore/phobidden-fruit-indiranagar/info,https://b.zmtcdn.com/data/pictures/0/51600/39fe89d8162d7ca164821ce046d5e1be_featured_v2.jpg
Carnival de Goa,4.1,3574.0,"Goan, Seafood, Continental","8/6, 1st Floor, Kensington Point, Ulsoor Road, Near Ulsoor, Bangalore",Bangalore,/bangalore/carnival-de-goa-ulsoor/info,https://b.zmtcdn.com/data/pictures/7/53397/86d21eed3af5f31ea9ede7ce6c4b8b1a_featured_v2.jpg
The Grill House - Steaks & Sizzlers,4.4,4051.0,"American, Mexican, Italian","8/6, Ulsoor Road, Near Kensington Point, Ulsoor, Bangalore",Bangalore,/bangalore/the-grill-house-steaks-sizzlers-ulsoor-bangalore/info,https://b.zmtcdn.com/data/pictures/8/51108/500a81c356c6d91607534637097f3867_featured_v2.jpg
Nakkshatra by Nagarjuna,4.6,1788.0,"Asian, North Indian, Chinese","88, 1st Floor, Outer Ring Road, Marathahalli, Bangalore",Bangalore,/bangalore/nakkshatra-by-nagarjuna-marathahalli-bangalore/info,https://b.zmtcdn.com/data/pictures/chains/6/18573016/8d056c433d21e8a6fa9d09f5f0a455a7_featured_v2.jpg
Cold Stone Creamery,4.4,9793.0,"Beverages, Desserts, Ice Cream","120, Ground Floor, EPIP Zone, Near BMTC Bus Depot, Whitefield, Bangalore",Bangalore,/bangalore/cold-stone-creamery-whitefield/info,https://b.zmtcdn.com/data/pictures/chains/9/18353089/9e7cfd42d76d0309dc30264d6679591c_o2_featured_v2.jpg
